/Reviews,,,,,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
u,u,u,Review-g188666-d1179195_4,67,Review-g188666-d1179195_4:2,,419,FOOD#STYLE_OPTIONS,48,positive,taart,53,Je kunt wel zeven of acht verschillende soorten taart kiezen bij je koffie.
u,u,u,Review-g188666-d1179195_4,67,Review-g188666-d1179195_4:3,,420,FOOD#QUALITY,3,positive,chocoladetaart,17,De chocoladetaart was alvast heel lekker.
u,u,u,Review-g188666-d3163710_1,68,Review-g188666-d3163710_1:1,,421,LOCATION#GENERAL,69,positive,vrijdagsmarkt,82,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt."
u,u,u,Review-g188666-d3163710_1,68,Review-g188666-d3163710_1:1,,421,FOOD#QUALITY,0,positive,NULL,0,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt."
u,u,u,Review-g188666-d3163710_1,68,Review-g188666-d3163710_1:1,,421,FOOD#STYLE_OPTIONS,0,positive,NULL,0,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt."
u,u,u,Review-g188666-d3163710_1,68,Review-g188666-d3163710_1:2,,422,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,het enige nadeel is dat er geen rolstoelpatienten binnenkunnen aangezien het op het eerste verdiep ligt!
u,u,u,Review-g188666-d3163710_2,69,Review-g188666-d3163710_2:1,,423,AMBIENCE#GENERAL,6,positive,zaak,10,Ruime zaak met eindelijk eens degelijke tafels waar alles op past!
u,u,u,Review-g188666-d3163710_2,69,Review-g188666-d3163710_2:2,,424,RESTAURANT#GENERAL,0,positive,NULL,0,Aanrader voor echte potteroerders ;)
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:1,,425,FOOD#QUALITY,0,positive,NULL,0,Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:1,,425,AMBIENCE#GENERAL,66,positive,fonduehuis,76,Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:2,,426,FOOD#STYLE_OPTIONS,6,positive,all-in-menu's,19,Mooie all-in-menu's met ruime keuze en bovendien: à volonté.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:3,,427,FOOD#QUALITY,6,positive,vis,9,Verse vis en vlees.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:3,,427,FOOD#QUALITY,13,positive,vlees,18,Verse vis en vlees.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:4,,428,,,,,,"Alles met brood, aardappeltjes en frieten."
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:5,,429,DRINKS#QUALITY,8,positive,huiswijn,16,Keurige huiswijn.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:6,,430,RESTAURANT#GENERAL,0,positive,NULL,0,Prima prijs-kwaliteit-verhouding.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:6,,430,RESTAURANT#PRICES,0,positive,NULL,0,Prima prijs-kwaliteit-verhouding.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:7,,431,SERVICE#GENERAL,17,positive,bediening,26,Erg vriendelijke bediening.
u,u,u,Review-g188666-d3163710_3,70,Review-g188666-d3163710_3:8,,432,RESTAURANT#GENERAL,0,positive,NULL,0,Om nog terug te keren!
u,u,u,Review-g188666-d3163710_4,71,Review-g188666-d3163710_4:1,,433,RESTAURANT#PRICES,0,negative,NULL,0,Veel te duur voor wat het waard is.
u,u,u,Review-g188666-d3163710_4,71,Review-g188666-d3163710_4:2,TRUE,434,,,,,,Ga liever naar Le gout avant tout voor fondue.
u,u,u,Review-g188666-d3163710_4,71,Review-g188666-d3163710_4:3,TRUE,435,,,,,,Veel gezelliger en betere service/prijs.
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:1,,436,FOOD#QUALITY,126,positive,schotels,134,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:1,,436,RESTAURANT#MISCELLANEOUS,91,positive,servies en glazen,108,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:1,,436,SERVICE#GENERAL,0,positive,NULL,0,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:1,,436,AMBIENCE#GENERAL,29,positive,interieur,38,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:1,,436,RESTAURANT#PRICES,0,positive,NULL,0,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:2,,437,RESTAURANT#GENERAL,0,positive,NULL,0,"Komen zeker terug, houden zo!"
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:3,,438,RESTAURANT#GENERAL,0,positive,NULL,0,Een meerwaarde voor Gent!
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:4,,439,FOOD#QUALITY,0,positive,ribbetjes,9,"Ribbetjes excellent gekruid, hartige sausjes."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:4,,439,FOOD#QUALITY,37,positive,sausjes,44,"Ribbetjes excellent gekruid, hartige sausjes."
u,u,u,Review-g188666-d3603065_1,72,Review-g188666-d3603065_1:5,,440,FOOD#STYLE_OPTIONS,0,neutral,NULL,0,"Een suggestie: serveer ook brood aub (dus niet enkel frites of patat, wat uiteraard ook lekker is)"
u,u,u,Review-g188666-d3603065_2,73,Review-g188666-d3603065_2:1,,441,,,,,,Op vrijdagavond stappen wij om 23u05 binnen.
u,u,u,Review-g188666-d3603065_2,73,Review-g188666-d3603065_2:2,,442,SERVICE#GENERAL,16,negative,personeel,25,"Niemand van het personeel die de moeite doet om ons naar een tafel te begeleiden, wegens te druk personeelsgesprek!"
u,u,u,Review-g188666-d3603065_2,73,Review-g188666-d3603065_2:3,,443,SERVICE#GENERAL,49,neutral,ober,53,We kiezen zelf een plaatsje en na 5 min. komt de ober ons vriendelijk vertellen dat de keuken al gesloten is.
u,u,u,Review-g188666-d3603065_2,73,Review-g188666-d3603065_2:4,,444,,,,,,Nogthans had ik op website gelezen dat dit restaurant open is tot 24u.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:1,,445,FOOD#QUALITY,0,positive,NULL,0,We hebben echt super lekker gegeten!
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:2,,446,,,,,,"Lang getwijfeld tussen Amadeus, gekroonde hoofden en deze."
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:3,,447,AMBIENCE#GENERAL,33,positive,zaak,37,Uiteindelijk hebben we voor deze zaak gekozen omdat het er gezellig en proper uitzag.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:4,,448,RESTAURANT#GENERAL,0,positive,NULL,0,Hier hebben we geen spijt van gehad.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:5,,449,,,,,,Eerst voorgerecht besteld met drankje.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:6,,450,SERVICE#GENERAL,53,positive,bediening,62,"Hierop hebben we niet te lang moeten wachten, vlotte bediening."
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:7,,451,SERVICE#GENERAL,0,positive,NULL,0,"Vervolgens ribbetjes met honing, deze hebben ook niet lang op zich laten wachten."
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:8,,452,FOOD#QUALITY,3,positive,ribbetjes à volonté,22,"De ribbetjes à volonté waren super lekker, krokant en niet aangebrand."
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:9,,453,,,,,,"Deze waren vergezeld van groentjes, frietjes en sausjes."
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:10,,454,FOOD#QUALITY,0,positive,NULL,0,Alles was prima in orde en dit voor een goede prijs.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:10,,454,FOOD#PRICES,0,positive,NULL,0,Alles was prima in orde en dit voor een goede prijs.
u,u,u,Review-g188666-d3603065_3,74,Review-g188666-d3603065_3:11,,455,RESTAURANT#GENERAL,0,positive,NULL,0,Wij gaan zeker en vast terug
u,u,u,Review-g188666-d3603065_4,75,Review-g188666-d3603065_4:1,,456,,,,,,Is niet Amadeus maar wel dit restaurant.
u,u,u,Review-g188666-d3603065_4,75,Review-g188666-d3603065_4:2,,457,FOOD#QUALITY,36,positive,ribbetjes,45,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.
u,u,u,Review-g188666-d3603065_4,75,Review-g188666-d3603065_4:2,,457,SERVICE#GENERAL,3,positive,service,10,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.
u,u,u,Review-g188666-d3603065_4,75,Review-g188666-d3603065_4:3,,458,RESTAURANT#GENERAL,0,positive,NULL,0,We zijn hier al meerdere malen geweest en de kwaliteit is altijd dezelfde iets wat ergens anders wel eens durft tegenvallen.
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:1,,459,FOOD#QUALITY,32,positive,chateaubriand bouquetière,57,"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond."
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:1,,459,RESTAURANT#GENERAL,0,positive,NULL,0,"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond."
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:2,,460,,,,,,"Heel af en toe is het eens wat minder, gelukkig meestal top."
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:3,,461,DRINKS#PRICES,14,negative,wijnen,20,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:3,,461,DRINKS#PRICES,77,negative,2010 châteauneuf du pape,101,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:4,,462,AMBIENCE#GENERAL,0,negative,NULL,0,"Het is er vaak druk en eerder rumoerig, vraag een plaatsje aan de guide michelins (max. 3 p.) of in de achterste zaal."
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:5,,463,AMBIENCE#GENERAL,3,positive,bar/lounge met rokers-annex,30,De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:6,,464,RESTAURANT#GENERAL,5,neutral,top-restaurant,19,"Geen top-restaurant maar toch een aanrader, zeker voor de oervlaamse bon-vivant met grotere honger."
u,u,u,Review-g188666-d3803270_2,76,Review-g188666-d3803270_2:7,,465,RESTAURANT#GENERAL,0,positive,NULL,0,Wij blijven er regelmatig met plezier teruggaan.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:1,,466,,,,,,Mijn partner en ik hadden zaterdag (13/9/2014) gereserveerd om 19u30.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:2,,467,FOOD#QUALITY,81,positive,steaks,87,We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:3,,468,SERVICE#GENERAL,0,negative,NULL,0,"Bij de reservatie hadden we gevraagd om in de veranda te kunnen zitten, dit was echter niet genoteerd."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:4,,469,,,,,,Gelukkig was er nog een tafeltje voor 2 peronen vrij in de veranda dus dit was ok.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:5,,470,SERVICE#GENERAL,111,positive,dame,115,"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:6,,471,,,,,,We bestelden ook een flesje witte huiswijn en een fles water.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:7,,472,SERVICE#GENERAL,0,neutral,NULL,0,Na een tiental minuutjes kwamen de wijn en het water op tafel.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:8,,473,SERVICE#GENERAL,0,positive,NULL,0,Niet veel later werd ook ons voorgerechtje geserveerd.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:9,,474,SERVICE#GENERAL,0,negative,NULL,0,En toen ging de tijd heel langzaam.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:10,,475,SERVICE#GENERAL,0,negative,NULL,0,"De tafel werd afgeruimd en het wachten op ons hoofdgerecht (filet puur: de ene bleu gebakken, de andere saignant) kon beginnen."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:11,,476,SERVICE#GENERAL,0,negative,NULL,0,Ik vond dat we nog redelijk geduldig waren want pas na 1u30 wachten vroegen we of ons eten nog dezelfde avond zouden krijgen.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:12,,477,SERVICE#GENERAL,0,negative,NULL,0,"Als antwoord kregen we: ""als ik eerlijk mag zijn, ik weet het echt niet""."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:13,,478,,,,,,Ondertussen was onze fles wijn reeds leeg dus bestelden we een tweede fles.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:14,,479,,,,,,Rondom ons hoorden we andere mensen ook klagen (sommige waren reeds 2u30 aan het wachten).
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:15,,480,FOOD#QUALITY,73,negative,steak,78,Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:15,,480,SERVICE#GENERAL,0,negative,NULL,0,Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:16,,481,SERVICE#GENERAL,18,positive,dame,22,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:16,,481,FOOD#QUALITY,66,positive,steak,71,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:17,,482,SERVICE#GENERAL,13,negative,chef,17,We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:18,,483,,,,,,We vroegen aan onze dienster om de chef te kunnen spreken.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:19,,484,SERVICE#GENERAL,0,negative,NULL,0,Ze heeft ons gezegd dat ze het hem gevraagd had maar blijkbaar heeft hij zich niet de moeite getroost om tot bij ons te komen en enige uitleg te verschaffen.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:20,,485,SERVICE#GENERAL,50,negative,chef,54,Blijkbaar moet je op zijn minst BV zijn om met de chef te kunnen praten.
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:21,,486,SERVICE#GENERAL,34,negative,zaakvoerder,45,"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:21,,486,FOOD#QUALITY,0,positive,NULL,0,"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen."
u,u,u,Review-g188666-d3803270_3,77,Review-g188666-d3803270_3:22,,487,SERVICE#GENERAL,0,negative,NULL,0,Heel zielig
u,u,u,Review-g188666-d783278_4,78,Review-g188666-d783278_4:1,,488,RESTAURANT#GENERAL,0,positive,NULL,0,Tof-Gezellig-Lekker!
u,u,u,Review-g188666-d783278_4,78,Review-g188666-d783278_4:2,,489,FOOD#QUALITY,9,positive,kreeft met de zes verschillende sausjes,48,Zeker de kreeft met de zes verschillende sausjes eens bestellen!
u,u,u,Review-g188666-d783278_4,78,Review-g188666-d783278_4:3,,490,AMBIENCE#GENERAL,0,positive,NULL,0,Uniek kader!!
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:1,,491,FOOD#STYLE_OPTIONS,20,positive,zondagsbrunch,33,De meest uitgelezen zondagsbrunch die ik al heb ervaren.
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:2,,492,AMBIENCE#GENERAL,16,positive,kader,21,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!)."
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:2,,492,AMBIENCE#GENERAL,16,positive,kader,21,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!)."
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:3,,493,SERVICE#GENERAL,4,positive,personeel,13,"Het personeel is jong, spontaan, vriendelijk, en tegelijk voornaam."
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:4,,494,DRINKS#QUALITY,40,positive,prosecco,48,"Alles begint met een glaasje uitgelezen Prosecco, en daarna begint het eigenlijke buffet: soep, koude voorgerechten, waarme voorgerechten, een speciaal stoofpotje van de chef (dit keer was het buikspek met trompettes de la mort), kaasschotel, zoete broodjes, dessert, een een chocoladefontein."
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:5,,495,,,,,,"Aan tafel werd intussen witte en rode wijn geschonken, en uiteraard ook koffie."
u,u,u,Review-g188666-d842061_2,79,Review-g188666-d842061_2:6,,496,RESTAURANT#GENERAL,0,positive,NULL,0,Absoluut een aanrader!
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:1,,497,,,,,,Is nu in de mariot te Gent
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:2,,498,FOOD#QUALITY,31,negative,brunch,37,Het minder goede hoteleten als brunch
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:3,,499,FOOD#QUALITY,0,negative,NULL,0,Mijn echtgenote was er heel de namiddag slecht van en zelf ook wee gevoel in de maag
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:4,,500,FOOD#QUALITY,39,negative,eten,43,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:4,,500,FOOD#PRICES,0,negative,NULL,0,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:4,,500,FOOD#STYLE_OPTIONS,64,negative,brunch,70,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch
u,u,u,Review-g188666-d842061_4,80,Review-g188666-d842061_4:5,,501,SERVICE#GENERAL,28,positive,bediening,37,Enig pluspunt: vriendelljke bediening
u,u,u,Review-g188669-d1091321_1,81,Review-g188669-d1091321_1:1,,502,AMBIENCE#GENERAL,25,neutral,italiaans restaurant,45,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.
u,u,u,Review-g188669-d1091321_1,81,Review-g188669-d1091321_1:2,,503,FOOD#STYLE_OPTIONS,26,positive,pizza's,33,"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis."
u,u,u,Review-g188669-d1091321_1,81,Review-g188669-d1091321_1:3,,504,FOOD#QUALITY,11,positive,pizza 'whisky',25,"Probeer de pizza 'whisky', een aanrader!"
u,u,u,Review-g188669-d1091321_3,82,Review-g188669-d1091321_3:1,,505,AMBIENCE#GENERAL,9,positive,restaurant,19,"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats."
u,u,u,Review-g188669-d1091321_3,82,Review-g188669-d1091321_3:2,,506,FOOD#PRICES,26,neutral,pizza's,33,"Snelle bediening, lekkere pizza's normale prijzen."
u,u,u,Review-g188669-d1091321_3,82,Review-g188669-d1091321_3:2,,506,FOOD#QUALITY,26,positive,pizza's,33,"Snelle bediening, lekkere pizza's normale prijzen."
