/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
231,138,231:9,,637,LAPTOP#GENERAL,negative,"Yeah, I wanted to throw that lap top out the window and light it on fire."
231,138,231:10,,638,LAPTOP#GENERAL,negative,That's how frustrating it was.
379,139,379:0,,639,LAPTOP#USABILITY,positive,"It is so simple to use, I use it more than my desktop."
379,139,379:1,,640,LAPTOP#GENERAL,positive,"It is well worth the money it cost, Very good investment."
379,139,379:1,,640,LAPTOP#PRICE,positive,"It is well worth the money it cost, Very good investment."
37,140,37:0,,641,LAPTOP#GENERAL,positive,The new Macbook Pro 15 inch i7 is nothing short of amazing.
37,140,37:1,,642,LAPTOP#OPERATION_PERFORMANCE,positive,The speed is incredible and I am more than satisfied.
37,140,37:2,TRUE,643,,,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor."
320,141,320:0,,644,,,"BOUGHT FROM WAL-MART, I BELIEVE THAT THIS LAPTOP WAS A REPAIRED ITEM."
320,141,320:1,,645,LAPTOP#QUALITY,negative,THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.
320,141,320:1,,645,LAPTOP#GENERAL,negative,THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.
320,141,320:2,,646,COMPANY#GENERAL,negative,NOW AM VERY APREHENSIVE ABOUT TOSHIBA LAPTOPS.
320,141,320:3,,647,LAPTOP#GENERAL,negative,WILL NOT EVERY BUY ANOTHER--------LOU
319,142,319:0,,648,LAPTOP#GENERAL,positive,This is a great value for the money.
319,142,319:0,,648,LAPTOP#PRICE,neutral,This is a great value for the money.
319,142,319:1,TRUE,649,,,We purchased this as a back up computer after our more expensive HP needed to be repaired.
319,142,319:2,,650,LAPTOP#GENERAL,positive,This is a great computer.
319,142,319:3,,651,LAPTOP#GENERAL,positive,We haven't had any problems with it at all.
319,142,319:4,,652,LAPTOP#QUALITY,negative,The body is a bit cheaply made so it will be interesting to see how long it holds up.
319,142,319:5,,653,LAPTOP#GENERAL,positive,"Overall though, for the money spent it's a great deal."
319,142,319:5,,653,LAPTOP#PRICE,positive,"Overall though, for the money spent it's a great deal."
307,143,307:0,TRUE,654,,,I still see the benefits of a PC when I do not know how to do something on my mac.
307,143,307:1,,655,LAPTOP#GENERAL,positive,"But let me tell you, the mac book pro is so professional."
307,143,307:2,,656,LAPTOP#GENERAL,positive,Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.
307,143,307:2,,656,LAPTOP#DESIGN_FEATURES,positive,Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.
307,143,307:3,,657,DISPLAY#DESIGN_FEATURES,positive,"For example, when my husband turns the light out while I'm on the computer. the screen brightness automatically adjusts."
307,143,307:4,TRUE,658,,,The keyboard is like no other laptop keyboard.
307,143,307:5,,659,KEYBOARD#USABILITY,positive,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.
307,143,307:5,,659,KEYBOARD#QUALITY,positive,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.
307,143,307:5,,659,KEYBOARD#DESIGN_FEATURES,positive,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.
307,143,307:6,,660,LAPTOP#GENERAL,positive,"Oh, it is such a great piece of equipment."
307,143,307:7,TRUE,661,,,"One suggestion I do have, is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC."
307,143,307:8,,662,SOFTWARE#USABILITY,positive,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs."
307,143,307:8,,662,SOFTWARE#DESIGN_FEATURES,neutral,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs."
307,143,307:8,,662,SOFTWARE#OPERATION_PERFORMANCE,neutral,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs."
307,143,307:9,,663,,,Having someone give you a quick tour of how to's is the best.
307,143,307:10,,664,,,So you don't get frustrated the first few weeks.
306,144,306:0,,665,LAPTOP#DESIGN_FEATURES,positive,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room."
306,144,306:0,,665,LAPTOP#PORTABILITY,positive,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room."
306,144,306:1,,666,BATTERY#OPERATION_PERFORMANCE,positive,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).
306,144,306:2,,667,LAPTOP#USABILITY,neutral,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine."
306,144,306:2,,667,LAPTOP#OPERATION_PERFORMANCE,positive,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine."
306,144,306:3,,668,MOUSE#OPERATION_PERFORMANCE,positive,"I play a lot of casual games online, and the touchpad is very responsive."
306,144,306:4,TRUE,669,,,"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does."
306,144,306:5,,670,LAPTOP#PORTABILITY,positive,"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out."
306,144,306:5,,670,LAPTOP#OPERATION_PERFORMANCE,positive,"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out."
306,144,306:5,,670,LAPTOP#MISCELLANEOUS,positive,"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out."
306,144,306:6,,671,DISPLAY#DESIGN_FEATURES,negative,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.
306,144,306:7,,672,SOFTWARE#DESIGN_FEATURES,neutral,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.
3,145,3:0,TRUE,673,,,I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro.
3,145,3:1,TRUE,674,,,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs."
3,145,3:2,,675,LAPTOP#DESIGN_FEATURES,positive,Everything from the design to the OS is simple and to the point.
3,145,3:2,,675,OS#USABILITY,positive,Everything from the design to the OS is simple and to the point.
3,145,3:2,,675,LAPTOP#USABILITY,positive,Everything from the design to the OS is simple and to the point.
3,145,3:3,,676,LAPTOP#GENERAL,positive,LOVE IT LOVE IT LOVE IT!
312,146,312:0,,677,LAPTOP#MISCELLANEOUS,positive,It really is perfect for work and play.
312,146,312:1,,678,LAPTOP#MISCELLANEOUS,positive,I am able to play 720p and 1080p media files just fine with it.
312,146,312:2,,679,LAPTOP#OPERATION_PERFORMANCE,positive,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.
312,146,312:2,,679,BATTERY#OPERATION_PERFORMANCE,positive,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.
312,146,312:3,,680,MULTIMEDIA_DEVICES#QUALITY,negative,"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that."
312,146,312:4,,681,LAPTOP#GENERAL,positive,"I upgraded it's RAM to 2GB, I am very happy with it."
312,146,312:4,,681,MEMORY#DESIGN_FEATURES,neutral,"I upgraded it's RAM to 2GB, I am very happy with it."
390,147,390:0,,682,LAPTOP#DESIGN_FEATURES,positive,lots of preloaded software.
390,147,390:1,,683,MEMORY#DESIGN_FEATURES,negative,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow."
390,147,390:1,,683,LAPTOP#OPERATION_PERFORMANCE,negative,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow."
390,147,390:2,,684,COMPANY#GENERAL,positive,"tosiba has a good reputation, my llast computer was an acer."
390,147,390:3,,685,LAPTOP#GENERAL,positive,this is starting off good.
389,148,389:0,,686,LAPTOP#GENERAL,positive,What a great little laptop.
389,148,389:1,,687,LAPTOP#DESIGN_FEATURES,neutral,Maybe not the cutting edge (Satellite L455D) but it is a workhorse.
389,148,389:1,,687,LAPTOP#OPERATION_PERFORMANCE,positive,Maybe not the cutting edge (Satellite L455D) but it is a workhorse.
389,148,389:2,,688,LAPTOP#MISCELLANEOUS,positive,I bought it to use in college and it is perfect.
389,148,389:3,,689,LAPTOP#OPERATION_PERFORMANCE,positive,I dual boot with Linux and that other security-prone OS and it performs flawlessly.
389,148,389:4,,690,LAPTOP#GENERAL,positive,I made a perfect decision when I bought the Toshiba!
389,148,389:4,,690,COMPANY#GENERAL,positive,I made a perfect decision when I bought the Toshiba!
370,149,370:0,,691,LAPTOP#GENERAL,positive,Excellent product for the money.
370,149,370:0,,691,LAPTOP#PRICE,neutral,Excellent product for the money.
370,149,370:1,,692,LAPTOP#OPERATION_PERFORMANCE,positive,"No problems, no lock ups, no disappointments."
370,149,370:1,,692,LAPTOP#GENERAL,positive,"No problems, no lock ups, no disappointments."
370,149,370:2,,693,LAPTOP#DESIGN_FEATURES,neutral,"Not super fancy, but not super expensive either."
370,149,370:2,,693,LAPTOP#PRICE,neutral,"Not super fancy, but not super expensive either."
370,149,370:3,TRUE,694,,,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc."
370,149,370:4,,695,LAPTOP#MISCELLANEOUS,positive,Highly recommend for daily use.
370,149,370:5,,696,,,"We now own two of these, identical."
115,150,115:0,,697,,,As an owner of a Toshiba Satalite laptop computer things you should know before you buy.
115,150,115:1,,698,LAPTOP#GENERAL,positive,The Computer itself is a good product but the repair depot stinks.
115,150,115:1,,698,SUPPORT#QUALITY,negative,The Computer itself is a good product but the repair depot stinks.
115,150,115:2,,699,SUPPORT#QUALITY,negative,I have had to send in my laptop three times to get it fixed.
115,150,115:3,,700,,,Two of the times was in one month.
115,150,115:4,TRUE,701,,,I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.
115,150,115:5,,702,SUPPORT#QUALITY,negative,Toshiba does not send any one out unless you have paid extra to have the on site repair done.
115,150,115:6,,703,SUPPORT#QUALITY,negative,I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.
115,150,115:7,,704,KEYBOARD#QUALITY,negative,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.
115,150,115:7,,704,KEYBOARD#OPERATION_PERFORMANCE,negative,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.
115,150,115:8,,705,POWER_SUPPLY#QUALITY,negative,As well as having the plug in the computer come loose.
115,150,115:9,,706,,,This has happened three times so far.
115,150,115:10,,707,,,Two times with in one month.
115,150,115:11,,708,,,"I am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it."
115,150,115:12,,709,POWER_SUPPLY#QUALITY,negative,So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.
115,150,115:13,,710,POWER_SUPPLY#QUALITY,negative,It still seems to be a little lose now but so far seems to be hanging in there.
12,151,12:0,,711,LAPTOP#OPERATION_PERFORMANCE,positive,The Mac Book Pro performs flawlessly.
12,151,12:1,,712,LAPTOP#GENERAL,positive,"Never had a single problem, and don't have to worry about viruses."
