/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
490565,131,RESTAURANT#GENERAL,positive,,
490565,131,SERVICE#GENERAL,positive,,
490565,131,FOOD#QUALITY,positive,,
490565,131,AMBIENCE#GENERAL,positive,,
490565,131,DRINKS#QUALITY,positive,,
490565,131,DRINKS#STYLE_OPTIONS,positive,,
490565,131,DRINKS#PRICES,positive,,
490565,131,,,490565:0,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city."
490565,131,,,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way)."
490565,131,,,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries."
490565,131,,,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs."
490565,131,,,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music."
490565,131,,,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests."
490565,131,,,490565:6,You can't go wrong with this place.
493514,132,SERVICE#GENERAL,positive,,
493514,132,FOOD#QUALITY,positive,,
493514,132,RESTAURANT#GENERAL,positive,,
493514,132,,,493514:0,I cannot imagine a friendlier staff working in a restaurant.
493514,132,,,493514:1,I cannot imagine better Indian food in all of the city.
493514,132,,,493514:2,I cannot imagine you not rushing out to eat there.
494850,133,FOOD#QUALITY,negative,,
494850,133,SERVICE#GENERAL,negative,,
494850,133,RESTAURANT#GENERAL,negative,,
494850,133,,,494850:0,This restaurant used to be our regular Thursday night dinner location.
494850,133,,,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better."
494850,133,,,494850:2,I wish they would change back to what it was before.
494850,133,,,494850:3,The food now is inconsistent.
496132,134,AMBIENCE#GENERAL,positive,,
496132,134,RESTAURANT#PRICES,positive,,
496132,134,FOOD#QUALITY,positive,,
496132,134,RESTAURANT#GENERAL,positive,,
496132,134,,,496132:0,This is the kind of place you'd like to take all your friends to and still keep a secret.
496132,134,,,496132:1,The setting is casual and romantic.
496132,134,,,496132:2,Prices are very good.
496132,134,,,496132:3,The food is excellent!
496132,134,,,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!"
505535,135,AMBIENCE#GENERAL,positive,,
505535,135,RESTAURANT#PRICES,positive,,
505535,135,FOOD#QUALITY,conflict,,
505535,135,RESTAURANT#GENERAL,positive,,
505535,135,,,505535:0,this little place has a cute interior decor and affordable city prices.
505535,135,,,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily."
505535,135,,,505535:2,i would just ask for no oil next time.
507755,136,RESTAURANT#GENERAL,positive,,
507755,136,FOOD#QUALITY,positive,,
507755,136,,,507755:0,"Have eaten at Ginger House several times, and it's always good."
507755,136,,,507755:1,The fried dumplings are GREAT!
507755,136,,,507755:2,Finally a reliable Chinese restaurant!
507844,137,SERVICE#GENERAL,negative,,
507844,137,RESTAURANT#MISCELLANEOUS,negative,,
507844,137,RESTAURANT#GENERAL,negative,,
507844,137,,,507844:0,This place would be so much better served by being run by a group that actually understands customer service.
507844,137,,,507844:1,"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it."
507844,137,,,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
507844,137,,,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything."
507844,137,,,507844:4,"Terrible, terrible management - deserves to be shut-down."
507937,138,RESTAURANT#GENERAL,positive,,
507937,138,FOOD#QUALITY,positive,,
507937,138,FOOD#PRICES,negative,,
507937,138,SERVICE#GENERAL,positive,,
507937,138,,,507937:0,Never fails to please.
507937,138,,,507937:1,"delicious bagels, especially when right out of the oven."
507937,138,,,507937:2,Spreads and toppings are great - though a bit pricey.
507937,138,,,507937:3,Service is fast and friendly.
507937,138,,,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel."
507937,138,,,507937:5,But that is highly forgivable.
509227,139,RESTAURANT#GENERAL,neutral,,
509227,139,FOOD#QUALITY,negative,,
509227,139,AMBIENCE#GENERAL,negative,,
509227,139,RESTAURANT#MISCELLANEOUS,negative,,
509227,139,,,509227:0,"Been there, done that, and New York, it's not that big a deal."
509227,139,,,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying."
509227,139,,,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype."
509227,139,,,509227:3,"Rao is a good restaurant, but it's nothing special."
511290,140,FOOD#QUALITY,positive,,
511290,140,AMBIENCE#GENERAL,positive,,
511290,140,SERVICE#GENERAL,positive,,
511290,140,RESTAURANT#GENERAL,positive,,
511290,140,,,511290:0,I've eaten at many different Indian restaurants.
511290,140,,,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine."
511290,140,,,511290:2,You must try the shrimp appetizers.
511290,140,,,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.
511290,140,,,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
512294,141,FOOD#QUALITY,positive,,
512294,141,RESTAURANT#PRICES,positive,,
512294,141,SERVICE#GENERAL,positive,,
512294,141,FOOD#PRICES,positive,,
512294,141,RESTAURANT#GENERAL,positive,,
512294,141,,,512294:0,"Great food, great prices, great service."
512294,141,,,512294:1,"If you are looking for a good quality, cheap eats - this is the place."
512925,142,FOOD#QUALITY,positive,,
512925,142,FOOD#STYLE_OPTIONS,positive,,
512925,142,AMBIENCE#GENERAL,positive,,
512925,142,SERVICE#GENERAL,positive,,
512925,142,RESTAURANT#GENERAL,positive,,
512925,142,,,512925:0,it's a perfect place to have a amanzing indian food.
512925,142,,,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.
512925,142,,,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!"
519425,143,FOOD#QUALITY,positive,,
519425,143,SERVICE#GENERAL,positive,,
519425,143,AMBIENCE#GENERAL,positive,,
519425,143,RESTAURANT#GENERAL,positive,,
519425,143,,,519425:0,The food was absolutely amazing!!
519425,143,,,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!!
519425,143,,,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!"
519425,143,,,519425:3,The waiter was attentive.
519425,143,,,519425:4,The place itself is beautiful the bar scene seems to be happening.
521916,144,FOOD#QUALITY,conflict,,
521916,144,SERVICE#GENERAL,negative,,
521916,144,FOOD#STYLE_OPTIONS,negative,,
521916,144,RESTAURANT#GENERAL,negative,,
521916,144,,,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one."
521916,144,,,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good."
521916,144,,,521916:2,Dessert is a joke...dont bother
527109,145,SERVICE#GENERAL,positive,,
527109,145,AMBIENCE#GENERAL,positive,,
527109,145,FOOD#STYLE_OPTIONS,positive,,
527109,145,FOOD#QUALITY,positive,,
527109,145,DRINKS#STYLE_OPTIONS,positive,,
527109,145,FOOD#PRICES,positive,,
527109,145,RESTAURANT#PRICES,neutral,,
527109,145,RESTAURANT#GENERAL,positive,,
527109,145,,,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly."
527109,145,,,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine."
527109,145,,,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains."
527109,145,,,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.
527109,145,,,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house..."
528251,146,RESTAURANT#GENERAL,positive,,
528251,146,AMBIENCE#GENERAL,positive,,
528251,146,,,528251:0,Fantastic place.
528251,146,,,528251:1,Cute and decorative.
528251,146,,,528251:2,A pleasant surprise.
528251,146,,,528251:3,Go there to relax and feel like your somewhere else.
535086,147,RESTAURANT#MISCELLANEOUS,positive,,
535086,147,DRINKS#QUALITY,positive,,
535086,147,RESTAURANT#GENERAL,positive,,
535086,147,,,535086:0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!"
535086,147,,,535086:1,(Always ask the bartender for the SEASONAL beer!!!
535086,147,,,535086:2,Guaranteed to be a tasty experience!)
535086,147,,,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.
535086,147,,,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
535086,147,,,535086:5,All the people that I bring there go back on their own and bring THEIR friends!
535086,147,,,535086:6,Go there once and oh yes...you will go back...you will...
535171,148,RESTAURANT#GENERAL,positive,,
535171,148,AMBIENCE#GENERAL,positive,,
535171,148,FOOD#QUALITY,positive,,
535171,148,DRINKS#QUALITY,positive,,
535171,148,DRINKS#STYLE_OPTIONS,positive,,
535171,148,SERVICE#GENERAL,positive,,
535171,148,,,535171:0,What a great place!
535171,148,,,535171:1,Not the typical NYC gimmick theme restaurant.
535171,148,,,535171:2,"A cool bar with great food, and tons of excellent beer."
535171,148,,,535171:3,And even with it's Pub atmosphere they were great to my kids too!
535171,148,,,535171:4,Loved it!
536919,149,FOOD#QUALITY,positive,,
536919,149,SERVICE#GENERAL,positive,,
536919,149,RESTAURANT#MISCELLANEOUS,positive,,
536919,149,RESTAURANT#GENERAL,positive,,
536919,149,,,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.
536919,149,,,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.
536919,149,,,536919:2,Wonderful at holiday time.
541532,150,AMBIENCE#GENERAL,positive,,
541532,150,SERVICE#GENERAL,conflict,,
541532,150,FOOD#QUALITY,neutral,,
541532,150,RESTAURANT#MISCELLANEOUS,negative,,
541532,150,RESTAURANT#GENERAL,neutral,,
541532,150,,,541532:0,Cozy romantic atomosphere with only around 15 tables at most.
541532,150,,,541532:1,Service was very prompt but slightly rushed.
541532,150,,,541532:2,"Food was very good, but not what I would consider out of this world."
541532,150,,,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.
553097,151,RESTAURANT#MISCELLANEOUS,positive,,
553097,151,FOOD#QUALITY,negative,,
553097,151,RESTAURANT#PRICES,negative,,
553097,151,RESTAURANT#GENERAL,negative,,
553097,151,,,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.
553097,151,,,553097:1,Too bad the food wasn't of the same heritage.
553097,151,,,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle."
553097,151,,,553097:3,A real dissapointment.
553097,151,,,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.
553097,151,,,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.
553097,151,,,553097:6,Priced at upper intermediate range.
555734,152,RESTAURANT#GENERAL,positive,,
555734,152,FOOD#QUALITY,positive,,
555734,152,RESTAURANT#PRICES,positive,,
555734,152,,,555734:0,I really liked this place.
555734,152,,,555734:1,"Everything I had was good, and I'm a eater."
555734,152,,,555734:2,It was pretty inexpensive too.
558423,153,FOOD#QUALITY,positive,,
558423,153,FOOD#STYLE_OPTIONS,positive,,
558423,153,RESTAURANT#MISCELLANEOUS,conflict,,
558423,153,AMBIENCE#GENERAL,neutral,,
558423,153,FOOD#PRICES,positive,,
558423,153,SERVICE#GENERAL,positive,,
558423,153,RESTAURANT#GENERAL,positive,,
558423,153,,,558423:0,This place has the best Chinese style BBQ ribs in the city.
558423,153,,,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).
558423,153,,,558423:2,It's great to go for a quick lunch either alone or with a friend.
558423,153,,,558423:3,It's definately not a place to go if you want to impress someone.
558423,153,,,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place."
558423,153,,,558423:5,Quick and friendly service.
558423,153,,,558423:6,This is one of the best comfort food places in the city.
558423,153,,,558423:7,It's somewhere you can eat and be happy.
561054,154,AMBIENCE#GENERAL,positive,,
561054,154,FOOD#QUALITY,positive,,
561054,154,FOOD#STYLE_OPTIONS,positive,,
561054,154,SERVICE#GENERAL,positive,,
561054,154,RESTAURANT#GENERAL,positive,,
