/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
es_bodega-de-chema-la-zaragoza_comment-4200,125,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4200,125,,,es_bodega-de-chema-la-zaragoza_comment-4200:0,,,Muy bien
es_bodega-de-chema-la-zaragoza_comment-4202,126,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4202,126,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4202,126,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4202,126,RESTAURANT#PRICES,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4202,126,,,es_bodega-de-chema-la-zaragoza_comment-4202:0,,,"Fuimos seis personas para una celebración familiar, era nuestra primera vez allí, pedimos el menú de las setas y nos gustó muchísimo, todo muy bien cocinado, cantidades razonables, unas combinaciones de sabores exquisitas, nos quedamos muy satisfechos y con ganas de volver otra vez."
es_bodega-de-chema-la-zaragoza_comment-4202,126,,,es_bodega-de-chema-la-zaragoza_comment-4202:1,,,"El servicio fue bien, rápido y sin problemas."
es_bodega-de-chema-la-zaragoza_comment-4202,126,,,es_bodega-de-chema-la-zaragoza_comment-4202:2,,,"Espero que sigan siempre con afán de superación y dando la mayor calidad posible, con precios razonables."
es_bodega-de-chema-la-zaragoza_comment-4255,127,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4255,127,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4255,127,DRINKS#STYLE_OPTIONS,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4255,127,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4255,127,FOOD#PRICES,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:0,,,"La cena nos ha gustado mucho, tanto el menú como la presentación y el servicio."
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:1,,,La carta de vinos y el cava también.
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:2,,,Hemos estado muy a gusto.
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:3,,,La relación calidad-precio muy bien.
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:4,,,Repetiremos.
es_bodega-de-chema-la-zaragoza_comment-4255,127,,,es_bodega-de-chema-la-zaragoza_comment-4255:5,,,FELIZ AÑO
es_bodega-de-chema-la-zaragoza_comment-4256,128,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4256,128,AMBIENCE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4256,128,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4256,128,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4256,128,,,es_bodega-de-chema-la-zaragoza_comment-4256:0,,,"Fabuloso comienzo de año con una comida estupenda y una estancia genial tanto por el ambiente como por el agradable trato recibido, como en anteriores veces, repetiremos."
es_bodega-de-chema-la-zaragoza_comment-4256,128,,,es_bodega-de-chema-la-zaragoza_comment-4256:1,,,Feliz Año.
es_bodega-de-chema-la-zaragoza_comment-4292,129,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4292,129,FOOD#PRICES,negative,,,,
es_bodega-de-chema-la-zaragoza_comment-4292,129,RESTAURANT#GENERAL,conflict,,,,
es_bodega-de-chema-la-zaragoza_comment-4292,129,,,es_bodega-de-chema-la-zaragoza_comment-4292:0,,,La comida la verdad muy buena pero la oferta q sale aqui luego no es la mismo de alli me salio  5€ mas caro por pers el menu.por lo demas bastante bien
es_bodega-de-chema-la-zaragoza_comment-4293,130,,,,,,
es_bodega-de-chema-la-zaragoza_comment-4293,130,,,es_bodega-de-chema-la-zaragoza_comment-4293:0,,,Hola Ursula.
es_bodega-de-chema-la-zaragoza_comment-4293,130,,,es_bodega-de-chema-la-zaragoza_comment-4293:1,,,"No te salió más caro, lo que ocurrió es que comisteis el menú del cabrito de 32 euros, no el menú de grupos de 27 que reservaste (32-27=5 euros)."
es_bodega-de-chema-la-zaragoza_comment-4293,130,,,es_bodega-de-chema-la-zaragoza_comment-4293:2,,,"El motivo es que fuisteis dos personas a tomar el menú de grupos y eso no es posible, para dos personas está disponible el de 32 y el de 36, y os sirvieron y disfrutásteis el de 32, y me alegro mucho que os gustara, eso es lo que pasó, lo importante en cualquier caso es que salierais contentos."
es_bodega-de-chema-la-zaragoza_comment-4293,130,,,es_bodega-de-chema-la-zaragoza_comment-4293:3,,,Un saludo.
es_bodega-de-chema-la-zaragoza_comment-4326,131,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4326,131,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4326,131,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4326,131,FOOD#PRICES,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:0,,,"La experiencia en el restaurante “La Bodega de Chema”, ha sido una experiencia muy agradable tanto para mi como para la persona que me acompañaba."
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:1,,,Decir que la atención por parte de las personas que trabajan en este restaurante fue amable y educada.
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:2,,,Toda la comida fue de nuestro agrado pero el cabrito al horno fue realmente espectacular.
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:3,,,"Un punto a tener muy en cuenta es que en el momento en el cual solicité la cuenta, esta no tenía ningún incremento, siendo exactamente la cantidad que marcaba el menú elegido y reservado por de internet."
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:4,,,Tal ha sido mi satisfacción que este es un lugar que ya he recomendado a varios de mis amigos.
es_bodega-de-chema-la-zaragoza_comment-4326,131,,,es_bodega-de-chema-la-zaragoza_comment-4326:5,,,"Creo que es algo perfecto tanto para ir en pareja como con los amigos y pienso que nadie que se acerque a cenar, quedará insatisfecho."
es_bodega-de-chema-la-zaragoza_comment-4331,132,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4331,132,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4331,132,DRINKS#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4331,132,FOOD#PRICES,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4331,132,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4331,132,,,es_bodega-de-chema-la-zaragoza_comment-4331:0,,,"Comimos mi marido y yo en el restaurante el sábado pasado, el menú temático de la trufa y el cabrito, es estupendo, equilibrado, bueno quizas demasiado, pero nosotros somos de buen comer y sabemos apreciar lo bueno."
es_bodega-de-chema-la-zaragoza_comment-4331,132,,,es_bodega-de-chema-la-zaragoza_comment-4331:1,,,"Nos sirvieron con agilidad, sin esperas."
es_bodega-de-chema-la-zaragoza_comment-4331,132,,,es_bodega-de-chema-la-zaragoza_comment-4331:2,,,"El vino HEREDAD “RED”, delicioso y agradable de tomar."
es_bodega-de-chema-la-zaragoza_comment-4331,132,,,es_bodega-de-chema-la-zaragoza_comment-4331:3,,,"Es interesante el precio, incluyendo el IVA, la calidad de los platos lo merece."
es_bodega-de-chema-la-zaragoza_comment-4331,132,,,es_bodega-de-chema-la-zaragoza_comment-4331:4,,,Seguid así y seguiréis llenando el comedor como siempre.
es_bodega-de-chema-la-zaragoza_comment-4344,133,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4344,133,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4344,133,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4344,133,,,es_bodega-de-chema-la-zaragoza_comment-4344:0,,,Salimos encantadas del restaurante.
es_bodega-de-chema-la-zaragoza_comment-4344,133,,,es_bodega-de-chema-la-zaragoza_comment-4344:1,,,La comida fue excelente y el servicio inmejorable.
es_bodega-de-chema-la-zaragoza_comment-4344,133,,,es_bodega-de-chema-la-zaragoza_comment-4344:2,,,Pienso ponerlo en la lista de mis favoritos
es_bodega-de-chema-la-zaragoza_comment-4366,134,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4366,134,FOOD#STYLE_OPTIONS,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4366,134,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4366,134,,,es_bodega-de-chema-la-zaragoza_comment-4366:0,,,Estupendo el cabrito.
es_bodega-de-chema-la-zaragoza_comment-4366,134,,,es_bodega-de-chema-la-zaragoza_comment-4366:1,,,"Muy bueno el detalle de la casa y los entrantres, asi como también una tabla de quesos antes de los postres."
es_bodega-de-chema-la-zaragoza_comment-4366,134,,,es_bodega-de-chema-la-zaragoza_comment-4366:2,,,Todo muy recomendable.
es_bodega-de-chema-la-zaragoza_comment-4370,135,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4370,135,SERVICE#GENERAL,neutral,,,,
es_bodega-de-chema-la-zaragoza_comment-4370,135,RESTAURANT#GENERAL,negative,,,,
es_bodega-de-chema-la-zaragoza_comment-4370,135,,,es_bodega-de-chema-la-zaragoza_comment-4370:0,,,"La comida muy bien, estupenda, servicio bueno, un poco lentos."
es_bodega-de-chema-la-zaragoza_comment-4370,135,,,es_bodega-de-chema-la-zaragoza_comment-4370:1,,,Faltó que la casa invitase a un chupito al final.
es_bodega-de-chema-la-zaragoza_comment-4372,136,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4372,136,FOOD#STYLE_OPTIONS,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4372,136,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4372,136,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4372,136,,,es_bodega-de-chema-la-zaragoza_comment-4372:0,,,Un menú rico.
es_bodega-de-chema-la-zaragoza_comment-4372,136,,,es_bodega-de-chema-la-zaragoza_comment-4372:1,,,Me ha encantado poder degustar tres entrantes y elegir un segundo.
es_bodega-de-chema-la-zaragoza_comment-4372,136,,,es_bodega-de-chema-la-zaragoza_comment-4372:2,,,Servicio amable y profesional.
es_bodega-de-chema-la-zaragoza_comment-4372,136,,,es_bodega-de-chema-la-zaragoza_comment-4372:3,,,Un detalle poder llevarse la comida que sobraba (iba con una persona mayor que no come mucho y le han puesto la corvina sobrante en un envase).
es_bodega-de-chema-la-zaragoza_comment-4372,136,,,es_bodega-de-chema-la-zaragoza_comment-4372:4,,,Sitio a recordar.
es_bodega-de-chema-la-zaragoza_comment-4548,137,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4548,137,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4548,137,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4548,137,DRINKS#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:0,,,Una velada estupenda.
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:1,,,Servicio inmejorable y la cena fantástica.
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:2,,,"A destacar el cabrito y el sorbete de mandarina, simplemente delicioso."
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:3,,,Toda la cena regada con un gran vino que nos recomendaron en el restaurante.
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:4,,,Volveremos seguro.
es_bodega-de-chema-la-zaragoza_comment-4548,137,,,es_bodega-de-chema-la-zaragoza_comment-4548:5,,,Recomendable 100/100
es_bodega-de-chema-la-zaragoza_comment-4561,138,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4561,138,FOOD#PRICES,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4561,138,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4561,138,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4561,138,,,es_bodega-de-chema-la-zaragoza_comment-4561:0,,,"Como siempre, perfecto….Muy buena relacion calidad precio y un gran servicui"
es_bodega-de-chema-la-zaragoza_comment-4728,139,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4728,139,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4728,139,,,es_bodega-de-chema-la-zaragoza_comment-4728:0,,,Ayer para San Valentín pedimos el cabrito para encargar (que se puede hacer).
es_bodega-de-chema-la-zaragoza_comment-4728,139,,,es_bodega-de-chema-la-zaragoza_comment-4728:1,,,"Como siempre, fabuloso, además con sólo calentar el horno a 180º durante un momento, luego calientas durante 5 minutos, le echas salsa y a comer."
es_bodega-de-chema-la-zaragoza_comment-4728,139,,,es_bodega-de-chema-la-zaragoza_comment-4728:2,,,Lo comento por si nadie lo sabe…
es_bodega-de-chema-la-zaragoza_comment-4783,140,RESTAURANT#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4783,140,SERVICE#GENERAL,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4783,140,FOOD#QUALITY,positive,,,,
es_bodega-de-chema-la-zaragoza_comment-4783,140,,,es_bodega-de-chema-la-zaragoza_comment-4783:0,,,Perfecto.
es_bodega-de-chema-la-zaragoza_comment-4783,140,,,es_bodega-de-chema-la-zaragoza_comment-4783:1,,,Nos ha gustado.
es_bodega-de-chema-la-zaragoza_comment-4783,140,,,es_bodega-de-chema-la-zaragoza_comment-4783:2,,,Servicio excelente.
es_bodega-de-chema-la-zaragoza_comment-4783,140,,,es_bodega-de-chema-la-zaragoza_comment-4783:3,,,Comida exquisita.
es_bodega-de-chema-la-zaragoza_comment-4783,140,,,es_bodega-de-chema-la-zaragoza_comment-4783:4,,,Trato profesional y muy amable
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,RESTAURANT#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,SERVICE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,FOOD#STYLE_OPTIONS,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,FOOD#QUALITY,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,,,es_cafe-meccano-gastrobar-zaragoza_comment-3143:0,,,"Estuve el Sábado pasado y la verdad es que me gustó mucho.Moderno,diferente,buen servicio,carta divertida y original."
es_cafe-meccano-gastrobar-zaragoza_comment-3143,141,,,es_cafe-meccano-gastrobar-zaragoza_comment-3143:1,,,"Las mini hamburguesas de ternasco,ibérico y buey ya de por si merecen una visita."
es_cafe-meccano-gastrobar-zaragoza_comment-3308,142,FOOD#STYLE_OPTIONS,negative,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3308,142,RESTAURANT#GENERAL,negative,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3308,142,,,es_cafe-meccano-gastrobar-zaragoza_comment-3308:0,,,Hay una puntualización importante que no me ha parecido leer en la crítica: el menú cerrado de 30€ es para grupos de un mínimo de 8 personas.
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,RESTAURANT#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,AMBIENCE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,FOOD#QUALITY,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,FOOD#STYLE_OPTIONS,negative,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,SERVICE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,DRINKS#PRICES,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,AMBIENCE#GENERAL,negative,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,DRINKS#STYLE_OPTIONS,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:0,,,"Estuve el Sábado 11 de Febrero, y mi califación global es Buena."
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:1,,,"La verdad es que la música era genial, genial, es raro en Zaragoza encontrar Bares con música tan buena."
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:2,,,"La pena era que fuimos a cenar y todavía no era hora de bailar.La cena, regular."
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:3,,,"La calidad aceptable, pero la cantidad escasa, eramos 5 chicas, y no muy comedoras, pero los platos eran muy pequeños, sobre todo las croquetas y los buñuelos, la presentación era muy buena, y la atención por parte de los Camareros, inmejorable."
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:4,,,"Las copas económicas, y el show de las Drag’s regulero.En resumen le doy una buena puntuación pero más como bar de copas, que para cenar, (bueno a lo mejor para recenar, o picotear), pero no esperes llenarte, a nos que te gastes un pastón.Volvere?"
es_cafe-meccano-gastrobar-zaragoza_comment-3407,143,,,es_cafe-meccano-gastrobar-zaragoza_comment-3407:5,,,Sí pero en plan Bailar
es_cafe-meccano-gastrobar-zaragoza_comment-3848,144,SERVICE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3848,144,FOOD#QUALITY,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3848,144,AMBIENCE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3848,144,RESTAURANT#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3848,144,,,es_cafe-meccano-gastrobar-zaragoza_comment-3848:0,,,Hola muy satisfactorio todo empezando por la atención en las reserva respondiendo muy atentamente a la petición y luego muy bien tanto el trato con los camareros y camareras como con el nivel de la cena lo hemos recomendado a todos nuestros amigos que que no son pocos y pronto estaremos allí de nuevo para participar en el caraoke pues soy cantante y creo que allí hay un buen ambienteUn saludo afectuoso
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,SERVICE#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,AMBIENCE#GENERAL,negative,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,FOOD#QUALITY,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,RESTAURANT#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,,,es_cafe-meccano-gastrobar-zaragoza_comment-3867:0,,,"Muy bien el trato y a gusto, lo único que para cenar en plan cena romantica resultó un poco incompatible con el tema de la actuación, al estar en una mesa demasiado entre la entrada y la barra del bar, ya que cuando llegaron las amistades de los artistas, y otros clientes, se invadió el ambientillo intimo, y ya no apetecñia mucho seguir allí cenando a la vez que gente toma copas, hubiera sido mejor poneros en una mesa por el fondo, sin ver el trasiego de gente, que al lado del escenario y la puerta de entrada."
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,,,es_cafe-meccano-gastrobar-zaragoza_comment-3867:1,,,la cena muy rica y el servicio muy atento.
es_cafe-meccano-gastrobar-zaragoza_comment-3867,145,,,es_cafe-meccano-gastrobar-zaragoza_comment-3867:2,,,"gracias,hasta pronto."
es_cafe-meccano-gastrobar-zaragoza_comment-3872,146,RESTAURANT#GENERAL,positive,,,,
es_cafe-meccano-gastrobar-zaragoza_comment-3872,146,,,es_cafe-meccano-gastrobar-zaragoza_comment-3872:0,,,Esta bien la verdad!
es_cafe-meccano-gastrobar-zaragoza_comment-3872,146,,,es_cafe-meccano-gastrobar-zaragoza_comment-3872:1,,,"he ido varias veces con gente joven y siempre tiene buenas criticas, claro, sin exagerar!"
es_cafe-meccano-gastrobar-zaragoza_comment-3872,146,,,es_cafe-meccano-gastrobar-zaragoza_comment-3872:2,,,"para ser la calle heroismo, merece la pena pasarse un dia…eso si, me parece un poco raro que Carlos haya puesto en 30 metros casi pegados tres negocios (los cabezudos, el meccano y el tinglado)…ademas con cosas en comun…no se, no lo veo, pero el sabrá."
es_la-despensa_comment-1026,147,FOOD#QUALITY,negative,,,,
es_la-despensa_comment-1026,147,SERVICE#GENERAL,negative,,,,
es_la-despensa_comment-1026,147,RESTAURANT#GENERAL,negative,,,,
es_la-despensa_comment-1026,147,,,es_la-despensa_comment-1026:0,,,"hayyyyyy calamidad….. si ya te lo dije en su momento soy un ex currante de este restaurante por decir algo y os comprendo estuve de jefe de cocina y en fin un desatre y eso que dureun mes,no habia genero,faltaba de todo y el niñato (…)"
